Series Code,"Country Code","YR2000","YR2001","YR2002","YR2003","YR2004","YR2005","YR2006","YR2007","YR2008","YR2009","YR2010","YR2011","YR2012","YR2013","YR2014","YR2015"
PA.NUS.PPPC.RF,"GBR","0.962088061733999","0.901417878220815","0.940687949640288","1.0446987755102","1.15789271329183","1.15667818181818","1.15312971481141","1.29130652260904","1.19640257352941","1.02212182582957","1.0672543263288","1.12107675052075","1.09915537432059","1.08140008030632","1.15071566214772",".."
PA.NUS.PPPC.RF,"AFG","..","..","0.214553049245841","0.215347208989716","0.239149792968491","0.247425202458637","0.255778948092648","0.30552840232369","0.299391590421458","0.300852606289035","0.34983560756456","0.363414547327602","0.357320763711932","0.344004764145974","0.327783089408686",".."
PA.NUS.PPPC.RF,"ALB","0.290622780306595","0.294317413492665","0.303735345097926","0.364820653289341","0.427517335414276","0.436964217502704","0.425236690352617","0.470465964813548","0.498401505966204","0.440388308231149","0.440067491435315","0.460349154718283","0.409966232282273","0.42375788228717","0.410911364325495",".."
PA.NUS.PPPC.RF,"DZA","0.219410538659229","0.204893491852602","0.19813004628468","0.21665786664434","0.254183543359151","0.281250630818188","0.30426057643517","0.33059104417596","0.402709644215433","0.315648605054411","0.353644454307875","0.41818853255105","0.415652925391948","0.399645783015719","0.386382061353059",".."
PA.NUS.PPPC.RF,"ASM","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
PA.NUS.PPPC.RF,"ADO","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
PA.NUS.PPPC.RF,"AGO","..","..","..","..","..","..","..","..","..","..","..","0.727258995463046","..","..","..",".."
PA.NUS.PPPC.RF,"ATG","0.659246708623911","0.657269804257907","0.6523210418928","0.632049597775607","0.624840660423367","0.633546044274752","0.617030176998274","0.623415155634755","0.6385188445715","0.645056541607685","0.645978374327193","0.641279278639304","0.645715825448941","0.63625987589173","0.608421847971807",".."
PA.NUS.PPPC.RF,"ARG","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
PA.NUS.PPPC.RF,"ARM","0.268627607669195","0.26568008728787","0.259319166364387","0.263356289577466","0.295629347191343","0.344640357835682","0.384832237860109","0.475201472985289","0.552271622706414","0.473439621048212","0.490064707335362","0.50226800558822","0.481927443469056","0.481418940717111","0.480008214184819",".."
PA.NUS.PPPC.RF,"ABW","..","..","..","..","..","..","..","..","..","..","..","0.703977174586184","..","..","..",".."
PA.NUS.PPPC.RF,"AUS","0.821458267914338","0.711535902114415","0.699293637505232","0.789400698893419","0.97222506757718","1.04371974139227","1.05133423180593","1.12018450184502","1.32414771709937","1.06105654542777","1.32366511054347","1.48974859509021","1.58807486079604","1.48762491022879","1.34957495639401",".."
PA.NUS.PPPC.RF,"AUT","0.829231619679381","0.8202451901566","0.842932429888952","0.996909706546275","1.08558107772535","1.1023554284293","1.07454522644587","1.1873952915412","1.2487095356672","1.17315921089191","1.11379205298013","1.16130803447317","1.0537745633668","1.06625401290381","1.07214680340545",".."
PA.NUS.PPPC.RF,"AZE","0.185352695018774","0.178502308161401","0.173670211361327","0.178655572224259","0.18824390623978","0.220161000315071","0.251581370070585","0.308673489329085","0.403963057514203","0.332223208144566","0.373877222506336","0.45636801420488","0.457154974257006","0.455680499282836","0.450123173078077",".."
PA.NUS.PPPC.RF,"BHS","1.03682013091882","1.01730290475013","1.04160647273062","1.03303372638103","1.01739758578929","1.035526141454","1.01297855738932","1.01580243938534","1.01109289588299","0.993070767492716","0.977236061017481","0.94924948597659","0.9521402235948","0.960425834737139","0.945782281767658",".."
PA.NUS.PPPC.RF,"BHR","0.37970786143925","0.358759192718035","0.365930190563122","0.389074426170508","0.420281330199971","0.463105867033553","0.489031788238979","0.516536970283098","0.56417373828167","0.487166672265968","0.5171012041928","0.560497783567564","0.562876367144162","0.562760395500726","0.546265563810957",".."
PA.NUS.PPPC.RF,"BGD","0.311651747598948","0.293361346643697","0.282036581539753","0.2902294099141","0.29048234562387","0.281747321695176","0.265020707803617","0.267294027066879","0.284613843446461","0.300732530385635","0.316578258147935","0.325102317484393","0.31081238899526","0.324911541465916","0.348029459397492",".."
PA.NUS.PPPC.RF,"BRB","1.01087731792767","1.01111024206153","1.00449935288271","0.99631491430705","1.02622416377986","1.05981391089822","1.07434875958985","1.08697821262917","1.07283495657103","1.11116823355627","1.05753189331067","1.00839815762783","0.97773339547457","0.956230817057875","0.95693539187169",".."
PA.NUS.PPPC.RF,"BLR","0.22002709858887","0.199256571651755","0.2206913487279","0.246882140356288","0.279887137731509","0.323571747665008","0.349170389510482","0.383630326505358","0.458132242666217","0.367550550687371","0.378204820284239","0.379788334853293","0.390567307696179","0.437497250929556","0.442128443212471",".."
PA.NUS.PPPC.RF,"BEL","0.820679012345679","0.791888143176734","0.8142518351214","0.990067720090293","1.11302706729575","1.11876632259669","1.10780830510601","1.213895428415","1.27948440017577","1.19269797165879","1.13054834437086","1.16743258270781","1.06686730880567","1.08280297134501","1.08962652044257",".."
PA.NUS.PPPC.RF,"BLZ","0.60980299488044","0.594888165289525","0.596163746514465","0.56776686492006","0.564018671032405","0.561080809512485","0.568738243214355","0.5808371180531","0.58523152042048","0.563363073218585","0.562898042151755","0.574900738909415","0.575731615302525","0.57665664850607","0.57399075115551",".."
